Exercici,Ingrés / Despesa,Servei / entitat,Nom servei / entitat,Subsector,Agrupació,"Agrupació
SP",Secció,Entitat CP Sector Públic,Entitat CP SEC,Entitat,Nom Entitat,Servei,Nom Servei,Capítol,Article,Concepte,Aplicació,Nom Aplicació,Àrea,Política,Programa,Nom Programa,Partida,Import sense consolidar,Identificador
2010,I,7020,Consorci Sanitari de Mollet del Vallès,Consorcis,,,,X,X,7020,Consorci Sanitari de Mollet del Vallès,,,3,31,317,3170001,Prestació de serveis d'assistència sanitària per c ompte del Catsalut,0,0,0,0,I/317000100/0000,"324316,11",139
2010,I,7000,Consorci Sanitari de l’Alt Penedès,Consorcis,,,,X,X,7000,Consorci Sanitari de l’Alt Penedès,,,3,31,317,3170001,Prestació de serveis d'assistència sanitària per c ompte del Catsalut,0,0,0,0,I/317000100/0000,"34628893,19",140
2010,I,6990,Consorci Sanitari Integral,Consorcis,,,,X,X,6990,Consorci Sanitari Integral,,,3,31,317,3170001,Prestació de serveis d'assistència sanitària per c ompte del Catsalut,0,0,0,0,I/317000100/0000,"196988103,53",141
2010,I,7040,Consorci Sanitari del Maresme,Consorcis,,,,X,X,7040,Consorci Sanitari del Maresme,,,3,31,317,3170001,Prestació de serveis d'assistència sanitària per c ompte del Catsalut,0,0,0,0,I/317000100/0000,"112880297,22",142
2010,I,6980,Consorci Hospitalari de Vic,Consorcis,,,,X,X,6980,Consorci Hospitalari de Vic,,,3,31,317,3170001,Prestació de serveis d'assistència sanitària per c ompte del Catsalut,0,0,0,0,I/317000100/0000,76522523,143
2010,I,6960,Consorci Sanitari de Terrassa,Consorcis,,,,X,X,6960,Consorci Sanitari de Terrassa,,,3,31,317,3170001,Prestació de serveis d'assistència sanitària per c ompte del Catsalut,0,0,0,0,I/317000100/0000,"143044977,58",144
2010,I,6950,Corporació Sanitària Parc Taulí de Sabadell,Consorcis,,,,X,X,6950,Corporació Sanitària Parc Taulí de Sabadell,,,3,31,317,3170001,Prestació de serveis d'assistència sanitària per c ompte del Catsalut,0,0,0,0,I/317000100/0000,"214339603,92",145
2010,I,6960,Consorci Sanitari de Terrassa,Consorcis,,,,X,X,6960,Consorci Sanitari de Terrassa,,,3,31,317,3170002,Prestació de serveis d'assistència sanitària per c ompte de l'ICS,0,0,0,0,I/317000200/0000,"3186,48",146
2010,I,6990,Consorci Sanitari Integral,Consorcis,,,,X,X,6990,Consorci Sanitari Integral,,,3,31,317,3170002,Prestació de serveis d'assistència sanitària per c ompte de l'ICS,0,0,0,0,I/317000200/0000,"641727,58",147
2010,I,7010,Consorci Sanitari de l’Anoia,Consorcis,,,,X,X,7010,Consorci Sanitari de l’Anoia,,,3,31,317,3170002,Prestació de serveis d'assistència sanitària per c ompte de l'ICS,0,0,0,0,I/317000200/0000,107832,148
2010,I,7030,"Consorci del Laboratori Intercomarcal de l’Alt Penedès, l’Anoia i el Garraf",Consorcis,,,,X,X,7030,"Consorci del Laboratori Intercomarcal de l’Alt Penedès, l’Anoia i el Garraf",,,3,31,317,3170002,Prestació de serveis d'assistència sanitària per c ompte de l'ICS,0,0,0,0,I/317000200/0000,"4250956,99",149
2010,I,7000,Consorci Sanitari de l’Alt Penedès,Consorcis,,,,X,X,7000,Consorci Sanitari de l’Alt Penedès,,,3,31,317,3170002,Prestació de serveis d'assistència sanitària per c ompte de l'ICS,0,0,0,0,I/317000200/0000,"147899,68",150
2010,I,7040,Consorci Sanitari del Maresme,Consorcis,,,,X,X,7040,Consorci Sanitari del Maresme,,,3,31,317,3170002,Prestació de serveis d'assistència sanitària per c ompte de l'ICS,0,0,0,0,I/317000200/0000,"935802,88",151
2010,I,6950,Corporació Sanitària Parc Taulí de Sabadell,Consorcis,,,,X,X,6950,Corporació Sanitària Parc Taulí de Sabadell,,,3,31,317,3170002,Prestació de serveis d'assistència sanitària per c ompte de l'ICS,0,0,0,0,I/317000200/0000,"365044,54",152
2010,I,6980,Consorci Hospitalari de Vic,Consorcis,,,,X,X,6980,Consorci Hospitalari de Vic,,,3,31,317,3170002,Prestació de serveis d'assistència sanitària per c ompte de l'ICS,0,0,0,0,I/317000200/0000,710090,153
2010,I,7030,"Consorci del Laboratori Intercomarcal de l’Alt Penedès, l’Anoia i el Garraf",Consorcis,,,,X,X,7030,"Consorci del Laboratori Intercomarcal de l’Alt Penedès, l’Anoia i el Garraf",,,3,31,317,3170003,Prestació de serveis d'assistència sanitària per c ompte dels centres de la XHUP,0,0,0,0,I/317000300/0000,"10982653,89",154
2010,I,7010,Consorci Sanitari de l’Anoia,Consorcis,,,,X,X,7010,Consorci Sanitari de l’Anoia,,,3,31,317,3170003,Prestació de serveis d'assistència sanitària per c ompte dels centres de la XHUP,0,0,0,0,I/317000300/0000,618833,155
2010,I,6990,Consorci Sanitari Integral,Consorcis,,,,X,X,6990,Consorci Sanitari Integral,,,3,31,317,3170003,Prestació de serveis d'assistència sanitària per c ompte dels centres de la XHUP,0,0,0,0,I/317000300/0000,"3787629,18",156
2010,I,7000,Consorci Sanitari de l’Alt Penedès,Consorcis,,,,X,X,7000,Consorci Sanitari de l’Alt Penedès,,,3,31,317,3170003,Prestació de serveis d'assistència sanitària per c ompte dels centres de la XHUP,0,0,0,0,I/317000300/0000,"1063544,32",157
2010,I,7030,"Consorci del Laboratori Intercomarcal de l’Alt Penedès, l’Anoia i el Garraf",Consorcis,,,,X,X,7030,"Consorci del Laboratori Intercomarcal de l’Alt Penedès, l’Anoia i el Garraf",,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,0,I/317000900/0000,75000,158
2010,I,6950,Corporació Sanitària Parc Taulí de Sabadell,Consorcis,,,,X,X,6950,Corporació Sanitària Parc Taulí de Sabadell,,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,0,I/317000900/0000,"7950543,34",159
2010,I,7010,Consorci Sanitari de l’Anoia,Consorcis,,,,X,X,7010,Consorci Sanitari de l’Anoia,,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,0,I/317000900/0000,"2263316,52",160
2010,I,6980,Consorci Hospitalari de Vic,Consorcis,,,,X,X,6980,Consorci Hospitalari de Vic,,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,0,I/317000900/0000,11264027,161
2010,I,6990,Consorci Sanitari Integral,Consorcis,,,,X,X,6990,Consorci Sanitari Integral,,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,0,I/317000900/0000,"3834066,32",162
2010,I,6960,Consorci Sanitari de Terrassa,Consorcis,,,,X,X,6960,Consorci Sanitari de Terrassa,,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,0,I/317000900/0000,"3827781,79",163
2010,I,7040,Consorci Sanitari del Maresme,Consorcis,,,,X,X,7040,Consorci Sanitari del Maresme,,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,0,I/317000900/0000,"3584471,54",164
2010,I,7010,Consorci Sanitari de l’Anoia,Consorcis,,,,X,X,7010,Consorci Sanitari de l’Anoia,,,3,31,318,3180001,D'atenció a usuaris de programes socials,0,0,0,0,I/318000100/0000,"408669,51",165
2010,I,6960,Consorci Sanitari de Terrassa,Consorcis,,,,X,X,6960,Consorci Sanitari de Terrassa,,,3,31,318,3180001,D'atenció a usuaris de programes socials,0,0,0,0,I/318000100/0000,"599685,51",166
2010,I,6980,Consorci Hospitalari de Vic,Consorcis,,,,X,X,6980,Consorci Hospitalari de Vic,,,3,31,318,3180001,D'atenció a usuaris de programes socials,0,0,0,0,I/318000100/0000,960045,167
2010,I,7020,Consorci Sanitari de Mollet del Vallès,Consorcis,,,,X,X,7020,Consorci Sanitari de Mollet del Vallès,,,3,31,318,3180001,D'atenció a usuaris de programes socials,0,0,0,0,I/318000100/0000,"523633,53",168
2010,I,6990,Consorci Sanitari Integral,Consorcis,,,,X,X,6990,Consorci Sanitari Integral,,,3,31,318,3180001,D'atenció a usuaris de programes socials,0,0,0,0,I/318000100/0000,"5570508,29",169
2010,I,7040,Consorci Sanitari del Maresme,Consorcis,,,,X,X,7040,Consorci Sanitari del Maresme,,,3,31,318,3180001,D'atenció a usuaris de programes socials,0,0,0,0,I/318000100/0000,"936474,65",170
2010,I,6950,Corporació Sanitària Parc Taulí de Sabadell,Consorcis,,,,X,X,6950,Corporació Sanitària Parc Taulí de Sabadell,,,3,31,318,3180002,D'atenció a usuaris de programes sociosanitaris,0,0,0,0,I/318000200/0000,"3435467,37",171
2010,I,6960,Consorci Sanitari de Terrassa,Consorcis,,,,X,X,6960,Consorci Sanitari de Terrassa,,,3,31,318,3180002,D'atenció a usuaris de programes sociosanitaris,0,0,0,0,I/318000200/0000,"1171535,35",172
2010,I,7040,Consorci Sanitari del Maresme,Consorcis,,,,X,X,7040,Consorci Sanitari del Maresme,,,3,31,318,3180002,D'atenció a usuaris de programes sociosanitaris,0,0,0,0,I/318000200/0000,"733828,76",173
2010,I,7010,Consorci Sanitari de l’Anoia,Consorcis,,,,X,X,7010,Consorci Sanitari de l’Anoia,,,3,31,318,3180002,D'atenció a usuaris de programes sociosanitaris,0,0,0,0,I/318000200/0000,"28455,58",174
2010,I,6990,Consorci Sanitari Integral,Consorcis,,,,X,X,6990,Consorci Sanitari Integral,,,3,31,318,3180003,Mòdul sanitari per atenció a usuaris sociosanitari s,0,0,0,0,I/318000300/0000,"250175,1",175
2010,I,7020,Consorci Sanitari de Mollet del Vallès,Consorcis,,,,X,X,7020,Consorci Sanitari de Mollet del Vallès,,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,"176536,07",176
2010,I,7060,Consorci de Promoció Comercial de Catalunya (COPCA),Consorcis,,,,X,X,7060,Consorci de Promoció Comercial de Catalunya (COPCA),,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,3500000,177
2010,I,6990,Consorci Sanitari Integral,Consorcis,,,,X,X,6990,Consorci Sanitari Integral,,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,"4091702,41",178
2010,I,6950,Corporació Sanitària Parc Taulí de Sabadell,Consorcis,,,,X,X,6950,Corporació Sanitària Parc Taulí de Sabadell,,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,"1581690,63",179
2010,I,6930,Consorci de l'Autoritat del Transport Metropolità,Consorcis,,,,X,X,6930,Consorci de l'Autoritat del Transport Metropolità,,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,66763000,180
2010,I,6940,Consorci del Palau de la Música Catalana,Consorcis,,,,0,X,6940,Consorci del Palau de la Música Catalana,,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,"341297,16",181
2010,I,6960,Consorci Sanitari de Terrassa,Consorcis,,,,X,X,6960,Consorci Sanitari de Terrassa,,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,"927457,44",182
2010,I,6970,Consorci Sanitari de Barcelona,Consorcis,,,,X,X,6970,Consorci Sanitari de Barcelona,,,3,39,399,3990009,Altres ingressos diversos,0,0,0,0,I/399000900/0000,"139299,28",183
2010,I,7000,Consorci Sanitari de l’Alt Penedès,Consorcis,,,,X,X,7000,Consorci Sanitari de l’Alt Penedès,,,3,39,399,3990009,Altres ingressos diversos,0,0,0,0,I/399000900/0000,377334,184
2010,I,7060,Consorci de Promoció Comercial de Catalunya (COPCA),Consorcis,,,,X,X,7060,Consorci de Promoció Comercial de Catalunya (COPCA),,,3,39,399,3990009,Altres ingressos diversos,0,0,0,0,I/399000900/0000,1510000,185
2010,I,6940,Consorci del Palau de la Música Catalana,Consorcis,,,,0,X,6940,Consorci del Palau de la Música Catalana,,,3,39,399,3990009,Altres ingressos diversos,0,0,0,0,I/399000900/0000,"118168,46",186
2010,I,6990,Consorci Sanitari Integral,Consorcis,,,,X,X,6990,Consorci Sanitari Integral,,,3,39,399,3990009,Altres ingressos diversos,0,0,0,0,I/399000900/0000,"2245090,22",187
2010,I,7040,Consorci Sanitari del Maresme,Consorcis,,,,X,X,7040,Consorci Sanitari del Maresme,,,3,39,399,3990009,Altres ingressos diversos,0,0,0,0,I/399000900/0000,"2349133,18",188
2010,I,7070,Fundació per a la Universitat Oberta de Catalunya,Fundacions,,,,X,X,7070,Fundació per a la Universitat Oberta de Catalunya,,,3,39,399,3990009,Altres ingressos diversos,0,0,0,0,I/399000900/0000,"47658,81",189
2010,I,6950,Corporació Sanitària Parc Taulí de Sabadell,Consorcis,,,,X,X,6950,Corporació Sanitària Parc Taulí de Sabadell,,,3,39,399,3990009,Altres ingressos diversos,0,0,0,0,I/399000900/0000,"1011777,32",190
2010,I,6930,Consorci de l'Autoritat del Transport Metropolità,Consorcis,,,,X,X,6930,Consorci de l'Autoritat del Transport Metropolità,,,3,39,399,3990009,Altres ingressos diversos,0,0,0,0,I/399000900/0000,420214322,191
2010,I,6980,Consorci Hospitalari de Vic,Consorcis,,,,X,X,6980,Consorci Hospitalari de Vic,,,3,39,399,3990009,Altres ingressos diversos,0,0,0,0,I/399000900/0000,2283398,192
2010,I,7800,Consell Català de la Producció Agrària Ecològica,EDP,,,,X,0,7800,Consell Català de la Producció Agrària Ecològica,,,3,30,300,3000001,Venda de béns,0,0,0,0,I/300000100/0000,"3382,2",193
2010,I,6300,"TVC Edicions i Publicacions, SA ",SM,,,,X,X,6300,"TVC Edicions i Publicacions, SA ",,,3,30,309,3090009,Altres vendes,0,0,0,0,I/309000900/0000,3400,194
2010,I,6770,"Activa Multimèdia Digital, SL",SM,,,,X,X,6770,"Activa Multimèdia Digital, SL",,,3,30,309,3090009,Altres vendes,0,0,0,0,I/309000900/0000,485000,195
2010,I,7200,Consorci Centre de Recerca en Economia Internacional,Consorcis,,,,X,X,7200,Consorci Centre de Recerca en Economia Internacional,,,3,31,311,3110001,Drets de matrícula,0,0,0,0,I/311000100/0000,130000,196
2010,I,7240,Corporació de Salut del Maresme i la Selva,Consorcis,,,,0,X,7240,Corporació de Salut del Maresme i la Selva,,,3,31,317,3170001,Prestació de serveis d'assistència sanitària per c ompte del Catsalut,0,0,0,0,I/317000100/0000,"95289695,84",197
2010,I,7070,Fundació per a la Universitat Oberta de Catalunya,Fundacions,,,,X,X,7070,Fundació per a la Universitat Oberta de Catalunya,,,4,40,402,4020019,Altres transferències de l'Administració de l'Esta t,0,0,0,0,I/402001900/0000,"2333157,21",198
2010,I,6930,Consorci de l'Autoritat del Transport Metropolità,Consorcis,,,,X,X,6930,Consorci de l'Autoritat del Transport Metropolità,,,4,40,402,4020019,Altres transferències de l'Administració de l'Esta t,0,0,0,0,I/402001900/0000,150084000,199
2010,I,7110,"UDIAT, Centre Diagnòstic, SA",SM,,,,X,X,7110,"UDIAT, Centre Diagnòstic, SA",,,3,31,317,3170002,Prestació de serveis d'assistència sanitària per c ompte de l'ICS,0,0,0,0,I/317000200/0000,"1554041,39",200
2010,I,6950,Corporació Sanitària Parc Taulí de Sabadell,Consorcis,,,,X,X,6950,Corporació Sanitària Parc Taulí de Sabadell,,,4,40,402,4020019,Altres transferències de l'Administració de l'Esta t,0,0,0,0,I/402001900/0000,"4696,78",201
2010,I,7090,Consorci Institut Europeu de la Mediterrània,Consorcis,,,,0,X,7090,Consorci Institut Europeu de la Mediterrània,,,4,40,402,4020019,Altres transferències de l'Administració de l'Esta t,0,0,0,0,I/402001900/0000,104000,202
2010,I,6940,Consorci del Palau de la Música Catalana,Consorcis,,,,0,X,6940,Consorci del Palau de la Música Catalana,,,4,40,402,4020019,Altres transferències de l'Administració de l'Esta t,0,0,0,0,I/402001900/0000,529200,203
2010,I,6260,"Televisió de Catalunya, SA (TVC)",SM,,,,X,X,6260,"Televisió de Catalunya, SA (TVC)",,,3,30,309,3090009,Altres vendes,0,0,0,0,I/309000900/0000,794042,204
2010,I,7240,Corporació de Salut del Maresme i la Selva,Consorcis,,,,0,X,7240,Corporació de Salut del Maresme i la Selva,,,3,31,317,3170002,Prestació de serveis d'assistència sanitària per c ompte de l'ICS,0,0,0,0,I/317000200/0000,"324228,96",205
2010,I,7110,"UDIAT, Centre Diagnòstic, SA",SM,,,,X,X,7110,"UDIAT, Centre Diagnòstic, SA",,,3,31,317,3170003,Prestació de serveis d'assistència sanitària per c ompte dels centres de la XHUP,0,0,0,0,I/317000300/0000,"25944531,58",206
2010,I,6950,Corporació Sanitària Parc Taulí de Sabadell,Consorcis,,,,X,X,6950,Corporació Sanitària Parc Taulí de Sabadell,,,4,40,403,4030001,INEM-SPEE. Formació contínua de treballadors,0,0,0,0,I/403000100/0000,"108638,27",207
2010,I,6960,Consorci Sanitari de Terrassa,Consorcis,,,,X,X,6960,Consorci Sanitari de Terrassa,,,4,40,403,4030001,INEM-SPEE. Formació contínua de treballadors,0,0,0,0,I/403000100/0000,204000,208
2010,I,6270,"Catalunya Ràdio SRG, SA ",SM,,,,X,X,6270,"Catalunya Ràdio SRG, SA ",,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,10865,209
2010,I,7090,Consorci Institut Europeu de la Mediterrània,Consorcis,,,,0,X,7090,Consorci Institut Europeu de la Mediterrània,,,4,40,403,4030009,D'altres entitats autònomes de l'Estat,0,0,0,0,I/403000900/0000,1066000,210
2010,I,7240,Corporació de Salut del Maresme i la Selva,Consorcis,,,,0,X,7240,Corporació de Salut del Maresme i la Selva,,,3,31,317,3170009,Altres prestacions de serveis d'assistència sanità ria,0,0,0,0,I/317000900/0000,"7313916,66",211
2010,I,7150,"Consorci Sant Gregori, de Girona",Consorcis,,,,X,X,7150,"Consorci Sant Gregori, de Girona",,,3,31,318,3180001,D'atenció a usuaris de programes socials,0,0,0,0,I/318000100/0000,"437823,34",212
2010,I,7240,Corporació de Salut del Maresme i la Selva,Consorcis,,,,0,X,7240,Corporació de Salut del Maresme i la Selva,,,3,31,318,3180002,D'atenció a usuaris de programes sociosanitaris,0,0,0,0,I/318000200/0000,"1519788,9",213
2010,I,7800,Consell Català de la Producció Agrària Ecològica,EDP,,,,X,0,7800,Consell Català de la Producció Agrària Ecològica,,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,"3827,51",214
2010,I,6690,"TVC Multimèdia, SL",SM,,,,X,X,6690,"TVC Multimèdia, SL",,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,15000,215
2010,I,7160,Consorci del Teatre Fortuny de Reus,Consorcis,,,,X,X,7160,Consorci del Teatre Fortuny de Reus,,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,419000,216
2010,I,7140,Consorci Centre de Supercomputació de Catalunya,Consorcis,,,,0,X,7140,Consorci Centre de Supercomputació de Catalunya,,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,2209000,217
2010,I,7210,Consorci Administració Oberta Electrònica de Catalunya,Consorcis,,,,X,X,7210,Consorci Administració Oberta Electrònica de Catalunya,,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,170000,218
2010,I,7190,Consorci de Biblioteques Universitàries de Catalunya,Consorcis,,,,0,X,7190,Consorci de Biblioteques Universitàries de Catalunya,,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,"148505,16",219
2010,I,7250,Institut Geològic de Catalunya,EDP,,,,X,X,7250,Institut Geològic de Catalunya,,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,"1058184,01",220
2010,I,7110,"UDIAT, Centre Diagnòstic, SA",SM,,,,X,X,7110,"UDIAT, Centre Diagnòstic, SA",,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,"1520064,33",221
2010,I,7150,"Consorci Sant Gregori, de Girona",Consorcis,,,,X,X,7150,"Consorci Sant Gregori, de Girona",,,3,31,319,3190009,Prestacions d'altres serveis,0,0,0,0,I/319000900/0000,400000,222
2010,I,7800,Consell Català de la Producció Agrària Ecològica,EDP,,,,X,0,7800,Consell Català de la Producció Agrària Ecològica,,,3,32,321,3210001,Taxes,0,0,0,0,I/321000100/0000,"820723,86",223
2010,I,7790,Consell Català de la Producció Integrada,EDP,,,,X,0,7790,Consell Català de la Producció Integrada,,,3,32,321,3210001,Taxes,0,0,0,0,I/321000100/0000,589437,224
2010,I,6930,Consorci de l'Autoritat del Transport Metropolità,Consorcis,,,,X,X,6930,Consorci de l'Autoritat del Transport Metropolità,,,4,41,410,4100004,Del Departament de Política Territorial i Obres Pú bliques,0,0,0,0,I/410000400/0000,223774000,225
2010,I,6950,Corporació Sanitària Parc Taulí de Sabadell,Consorcis,,,,X,X,6950,Corporació Sanitària Parc Taulí de Sabadell,,,4,41,410,4100009,Del Departament d'Educació,0,0,0,0,I/410000900/0000,"11530,72",226
2010,I,6300,"TVC Edicions i Publicacions, SA ",SM,,,,X,X,6300,"TVC Edicions i Publicacions, SA ",,,3,39,399,3990009,Altres ingressos diversos,0,0,0,0,I/399000900/0000,706126,227
2010,I,6940,Consorci del Palau de la Música Catalana,Consorcis,,,,0,X,6940,Consorci del Palau de la Música Catalana,,,4,41,410,4100010,Del Departament de Cultura i Mitjans de Comunicaci ó,0,0,0,0,I/410001000/0000,"1625319,08",228
2010,I,6700,"CCRTV Interactiva, SA",SM,,,,X,X,6700,"CCRTV Interactiva, SA",,,3,39,399,3990009,Altres ingressos diversos,0,0,0,0,I/399000900/0000,361120,229
2010,I,7800,Consell Català de la Producció Agrària Ecològica,EDP,,,,X,0,7800,Consell Català de la Producció Agrària Ecològica,,,3,39,390,3900003,Multes i sancions,0,0,0,0,I/390000300/0000,3000,230
